trade_id,session_id,market_id,timestamp_signal,trigger_timestamp,timestamp_resolution,signal_type,P_model,synthetic_edge,live_edge,entry_price_usdc,bet_size_usd,kelly_fraction,kelly_multiplier,strike_price,btc_price_at_trigger,btc_distance_to_strike,TTR_minutes,btc_at_resolution,outcome,pnl_usd,pnl_pct_capital,capital_before,capital_after,mode
62a64a95-0b9d-40c4-a693-8888b816dc4b,2026-04-10_153737,0xfdecfe3bf36c86460221d24ec171f0914a7319f692105670201044cd0e2c1c0f,2026-04-10T20:16:08.696945+00:00,2026-04-10T20:16:08.789692+00:00,2026-04-10T20:20:05.271076+00:00,BUY_NO,0.15112851786597725,0.10549093907878468,0.08549093907878469,0.74,2.2,0.16440565207458596,1.0,73269.04185,73204.125,-64.91684999999416,3.8553870333333333,73267.21,WIN,0.773,1.27,60.642633235140025,61.42,DRY
a4808c84-f809-4c15-ae2d-aaa1cf0a847b,2026-04-10_153737,0xc4d5890237a1d86e98309f046759531a7c5495156eaf309237eed9e607bbc3da,2026-04-10T20:21:09.104215+00:00,2026-04-10T20:21:09.198911+00:00,2026-04-10T20:25:05.261040+00:00,BUY_NO,0.12935914277539085,0.11725721010079965,0.11725721010079959,0.73,4.4,0.21714298166814736,1.0,73291.37857,73222.295,-69.08357000000251,3.848500033333333,73170.69,WIN,1.6274,2.65,61.415606208113,63.04,DRY
334e8170-e725-488e-8fbc-a235c169ffca,2026-04-10_153737,0xb814b98fa7d9d18714c5b60cd38d5be49240fa50fedaa79577153bea72944738,2026-04-10T20:26:49.289394+00:00,2026-04-10T20:26:49.410262+00:00,2026-04-10T20:30:05.964659+00:00,BUY_NO,0.5286849064031235,0.04762527418354315,0.0776252741835432,0.37,1.23,0.06160736046312949,1.0,73172.98608225254,73177.005,4.01891774746764,3.1787382500000003,73253.09,LOSS,-1.23,-1.95,63.04300346838697,61.81,DRY
2b0ff5a1-1417-4e5d-9dc3-3ca5aef05389,2026-04-10_153737,0xddd1974fd651163a3fcc3e04440fac7362bbf33bc623ac3755aec0548e1481ba,2026-04-10T20:32:11.670129+00:00,2026-04-10T20:32:11.776326+00:00,2026-04-10T20:35:05.264035+00:00,BUY_NO,0.4019373296939847,0.08420233067934857,0.08420233067934857,0.49,1.04,0.08255130458759664,0.85,73277.62522,73262.67499999999,-14.95022000001336,2.805709766666667,73262.33,WIN,1.0824,1.75,61.813003468386974,62.9,DRY
dbd4cbf5-d0e2-40c6-9ac8-8e0e90686e5d,2026-04-10_153737,0x24e2585b7f3cac8a441bbefd993259aa7d2d9157e2e738803e09165cd3a7b2e7,2026-04-10T20:36:02.794313+00:00,2026-04-10T20:36:02.902858+00:00,2026-04-10T20:40:05.254554+00:00,BUY_NO,0.3677799863979148,0.07888444124398997,0.10888444124399,0.5,2.71,0.10888444124399,1.0,73260.20409,73235.24,-24.96408999999403,3.9536514,73077.97,WIN,2.71,4.31,62.89545244797881,65.61,DRY
61f1f8e5-f12d-4d47-88ac-f7e3a5bdbae9,2026-04-10_153737,0x682c8ef83b97be6c3eeb6997a6fdd7aff1e32e66d963d835d0348b235d4c65c9,2026-04-10T20:41:02.707108+00:00,2026-04-10T20:41:02.822791+00:00,2026-04-10T20:45:05.260778+00:00,BUY_NO,0.5623712277537718,0.1242938652671806,0.12429386526718061,0.29,1.95,0.08753089103322577,1.0,73101.77665299464,73113.995,12.218347005356918,3.9551640166666666,73241.83,LOSS,-1.95,-2.97,65.6054524479788,63.66,DRY
d70793e7-0324-40bf-ba60-91a5f148a994,2026-04-10_153737,0xf1fce5b5df118c4e1225d47a3bda9c609e0a6d1505ca3745b7192638946c8ddb,2026-04-10T20:46:03.086484+00:00,2026-04-10T20:46:03.219568+00:00,2026-04-10T20:50:05.270235+00:00,BUY_NO,0.2428250624477949,0.13383713986077656,0.10383713986077658,0.63,1.28,0.1403204592713197,0.85,73256.45,73200.955,-55.49499999999534,3.9487721333333337,73240.0,WIN,0.7517,1.18,63.6554524479788,64.41,DRY
5ab421d0-2609-4a8d-bb53-17191e72fb96,2026-04-10_153737,0xdaba973907ba828f2bcb3027d68d016621d085cdc92b9e0b02f4056fda40fc9e,2026-04-10T20:51:03.603599+00:00,2026-04-10T20:51:03.705957+00:00,2026-04-10T20:55:05.280045+00:00,BUY_NO,0.35403704435334027,0.14262121816856452,0.12262121816856453,0.5,1.78,0.12262121816856453,1.0,73270.55077,73240.39499999999,-30.155770000012126,3.9401433833333335,73281.96,LOSS,-1.78,-2.76,64.40719847972484,62.63,DRY
d864460f-f998-4925-8bd6-0bc92e3aa566,2026-04-10_153737,0xa80288e8ab00f8f5f692949f8feceb905bc5f040328ae49ee6ab6428f4a90dd5,2026-04-10T20:56:03.980437+00:00,2026-04-10T20:56:04.115846+00:00,2026-04-10T21:00:05.268108+00:00,BUY_NO,0.6652287770382277,0.061426613681772296,0.09142661368177232,0.22,1.23,0.05860680364216175,0.85,73303.2595,73337.965,34.70549999999639,3.933900383333333,73347.23,LOSS,-1.23,-1.96,62.62719847972484,61.4,DRY
6a62422d-526a-4f79-b1fc-ac7859165bfa,2026-04-10_153737,0x7723f6ca611e631e260f04b00c1473f19b5c8bb3ec6460ae907eaa6d3a45efe0,2026-04-10T21:01:16.750500+00:00,2026-04-10T21:01:16.872133+00:00,2026-04-10T21:05:05.259965+00:00,BUY_NO,0.20529378546504617,0.11126430993304903,0.11126430993304903,0.66,2.24,0.16362398519566032,0.7,73383.49383989442,73317.67499999999,-65.81883989443304,3.721067066666667,73298.48,WIN,1.1539,1.88,61.39719847972484,62.55,DRY
3f5a8c63-e188-4b66-955f-7537a1d43feb,2026-04-10_153737,0x210580b867209c7cfb01aaf191b1ce394db1b046c89b0034e8f178552b57fc72,2026-04-10T21:11:16.708070+00:00,2026-04-10T21:11:16.811373+00:00,2026-04-10T21:15:05.252078+00:00,BUY_NO,0.2669520237302466,0.0966761970040391,0.09667619700403907,0.61,2.06,0.12394384231287059,1.0,73224.92855,73175.005,-49.92354999999225,3.7217589833333333,73069.77,WIN,1.317,2.11,62.55113787366424,63.87,DRY
ec05de81-8ba3-4de6-bc3c-5083227cc355,2026-04-10_153737,0x600d71b572e385712916f762717ea2f0199b2d27c910b3e62edaeb0b7f2ded1c,2026-04-10T21:16:06.836001+00:00,2026-04-10T21:16:06.921571+00:00,2026-04-10T21:20:05.270008+00:00,BUY_NO,0.45036181548820686,0.08627181803560266,0.08627181803560263,0.44,1.64,0.07702840896035953,1.0,73102.80494150688,73092.515,-10.289941506882315,3.88630035,73090.39,WIN,2.0873,3.27,63.86818705399211,65.96,DRY
f835f70c-2225-4ec1-95cf-69449098dcd8,2026-04-10_153737,0x01895ef8b32734abc2935036bf02b5fe73e9584d8b4e9b8f79850c07579dd3ec,2026-04-10T21:21:37.411866+00:00,2026-04-10T21:21:37.515832+00:00,2026-04-10T21:25:05.257209+00:00,BUY_NO,0.3109540593150927,0.21544661561824063,0.20544661561824068,0.46,3.03,0.19022834779466732,1.0,73114.60001000001,73077.11499999999,-37.48501000001852,3.376664316666667,73128.29,LOSS,-3.03,-4.59,65.95545978126484,62.93,DRY
ca290621-df29-446a-a341-a12ae2f7ab2a,2026-04-10_153737,0x83f7577f1c507438d884a3391dc56445b6654fcf63bddb330d496e13c363aa39,2026-04-10T21:26:29.239798+00:00,2026-04-10T21:26:29.357640+00:00,2026-04-10T21:30:05.248101+00:00,BUY_NO,0.2888200541020512,0.06764288508271077,0.06764288508271077,0.62,1.43,0.08900379616146155,0.85,73156.87641,73114.015,-42.861409999997704,3.5129116833333334,73085.37,WIN,0.8765,1.39,62.925459781264834,63.8,DRY
8c59b320-7180-4e5a-ba57-1cb2b0ec6f0f,2026-04-10_153737,0xfd23506ef0e300265eaec364d5ec4acb0a16ec07efe3949703e23e706cddd447,2026-04-10T21:31:24.737074+00:00,2026-04-10T21:31:24.837767+00:00,2026-04-10T21:35:05.262817+00:00,BUY_NO,0.28230865876971484,0.034188587416951854,0.05418858741695187,0.64,1.72,0.07526192696798874,1.0,73118.00453979692,73073.62,-44.38453979692713,3.5879271833333335,73029.22,WIN,0.9675,1.52,63.80191139416806,64.77,DRY
b52b9e1b-b4b7-4863-8eba-30c9e1843d85,2026-04-10_153737,0xeea9150d86a3aeaefa4acd6449d085739d9bad090738f516b65995fdf88fa5e0,2026-04-10T21:36:19.536339+00:00,2026-04-10T21:36:19.627318+00:00,2026-04-10T21:40:05.254368+00:00,BUY_NO,0.49856081140951447,0.14797605994286647,0.14797605994286644,0.33,2.25,0.11042989547975104,1.0,73052.37109644782,73052.13500000001,-0.2360964478139067,3.6746372833333334,73009.23,WIN,4.5682,7.05,64.76941139416806,69.34,DRY
487b8a31-1a04-4ad5-bbc0-4c588a8d7f48,2026-04-10_153737,0xddcf6c843492418ae660d2ec4c831a1bfb725f1a87183af1b72477a210313521,2026-04-10T21:41:09.805729+00:00,2026-04-10T21:41:09.885402+00:00,2026-04-10T21:45:05.263296+00:00,BUY_NO,0.31971466767646317,0.1468963436987749,0.15689634369877492,0.5,4.17,0.15689634369877492,1.0,73066.8691,73029.995,-36.87410000000091,3.836765933333333,73056.35,WIN,4.17,6.01,69.33759321234987,73.51,DRY
119544be-11d6-430c-b51b-40e6cb6c5d5e,2026-04-10_153737,0xcc97b44dac3db8910e0afed297714bd502d4c868cc5e8f7397fb0dcde0a858d1,2026-04-10T21:46:09.812269+00:00,2026-04-10T21:46:09.924810+00:00,2026-04-10T21:50:05.678575+00:00,BUY_NO,0.28374896732604105,0.16286199341300656,0.16286199341300656,0.53,4.19,0.17325743980107083,1.0,73085.98456072868,73040.735,-45.24956072868372,3.8366948166666663,73099.6,LOSS,-4.19,-5.7,73.50759321234987,69.32,DRY
c0bc3059-0ebe-4039-9a69-ff0f57a09ddb,2026-04-10_153737,0x25bbcadde93b11215735cb0d9f1b717bc0b8cc548939fab9a986789846e0a7ec,2026-04-10T21:51:10.004199+00:00,2026-04-10T21:51:10.105032+00:00,2026-04-10T21:55:05.248852+00:00,BUY_NO,0.5671074022766988,0.05950209511758697,0.06950209511758693,0.34,1.19,0.05265310236180826,0.85,73122.89166894188,73136.09,13.198331058112672,3.833530183333333,73149.89,LOSS,-1.19,-1.72,69.31759321234988,68.13,DRY
87f90729-1066-4c84-bb75-a44a3e62d07b,2026-04-10_153737,0x9e77a2a706f8d1aa841a06b201e377f36e8a31d55d6558f1b64b7a157a0baeeb,2026-04-10T21:56:09.934336+00:00,2026-04-10T21:56:10.017980+00:00,2026-04-10T22:00:05.270617+00:00,BUY_NO,0.5003081897934234,0.10630183800848136,0.09630183800848136,0.38,1.01,0.07766277258748495,0.7,73171.80351,73171.905,0.10149000000092201,3.8346387333333336,73200.02,LOSS,-1.01,-1.48,68.12759321234988,67.12,DRY
a1129580-411b-4c3d-a389-9529ce9b21ea,2026-04-10_153737,0x99853a897403c09416a9498196612257871d21ef858707e38fab53c2cd319490,2026-04-10T22:01:09.843814+00:00,2026-04-10T22:01:10.041018+00:00,2026-04-10T22:05:05.291551+00:00,BUY_NO,0.26268437827404756,0.08392634049928577,0.08392634049928571,0.63,1.38,0.11341397364768341,0.55,73210.14667,73161.56,-48.58667000000423,3.836217066666667,73201.9,WIN,0.8105,1.21,67.11759321234987,67.93,DRY
c6e3760d-5fb5-44f1-8f0e-b1689851c36f,2026-04-10_153737,0xed59cae5abf93c21a2803e2c4d8e3c90a3eae7b5e3209dc1feed2b3a058ed009,2026-04-10T22:06:09.859847+00:00,2026-04-10T22:06:09.947945+00:00,2026-04-10T22:10:05.325050+00:00,BUY_NO,0.4500219997838166,0.08658859733618336,0.08658859733618335,0.44,1.73,0.0773112476215923,1.0,73224.19179,73214.39499999999,-9.796790000007604,3.83604355,73152.42,WIN,2.2018,3.24,67.92806940282607,70.13,DRY
1abecd31-1246-41a9-bc48-6a4ef089302d,2026-04-10_153737,0x087fdd22b4a83850eb9239cba045862fc7178e2306c6757a1ca40ee258b8927e,2026-04-10T22:11:00.623465+00:00,2026-04-10T22:11:00.725594+00:00,2026-04-10T22:15:05.262269+00:00,BUY_NO,0.5539827380799166,0.03269823431627386,0.03269823431627383,0.39,1.0,0.026801831406781843,1.0,73160.29578067952,73170.83,10.534219320485136,3.9898903833333335,73198.99,LOSS,-1.0,-1.43,70.12988758464425,69.13,DRY
7d751f42-0e46-443f-b197-573e7d302300,2026-04-10_153737,0xbe0484ba7efe4bdf922bd641e5cce1839ab3ae02477a0ee40fca011b9a907587,2026-04-10T22:16:01.127998+00:00,2026-04-10T22:16:01.227412+00:00,2026-04-10T22:20:05.251499+00:00,BUY_NO,0.4249868932537896,0.06169023010621043,0.041690230106210424,0.51,1.0,0.04254105112878616,0.85,73175.36546,73160.985,-14.380460000000312,3.9814051166666666,73042.44,WIN,0.9608,1.39,69.12988758464425,70.09,DRY
5c5290ac-4dad-4e91-b4f8-6fa2f5275685,2026-04-10_153737,0x0256f26843d6e6f4d987430bf4becc17e227bfc0f780865a478161ca61b24eb0,2026-04-10T22:21:00.885010+00:00,2026-04-10T22:21:00.989230+00:00,2026-04-10T22:25:05.272700+00:00,BUY_NO,0.335764281792462,0.24091469400944276,0.24091469400944276,0.4,4.81,0.200762245007869,1.0,73062.21046999999,73029.555,-32.65546999999788,3.9854990666666668,73022.23,WIN,7.215,10.29,70.09067189836973,77.31,DRY
d44183ba-f1e9-4e5d-8322-5183cfc9f7a9,2026-04-10_153737,0xecfc64dd2caf93017d050f712de4a82d3bd5eebfa5d1a669121b3fad27ec21c7,2026-04-10T22:26:01.392577+00:00,2026-04-10T22:26:01.504444+00:00,2026-04-10T22:30:05.254579+00:00,BUY_NO,0.5760558764589426,0.12061923811629544,0.12061923811629544,0.28,2.21,0.08376335980298293,1.0,73044.30724,73058.965,14.657760000001872,3.977055516666667,73012.0,WIN,5.6829,7.35,77.30567189836974,82.99,DRY
091ce22b-24e9-4e78-b9a6-5a9e7f613bf1,2026-04-10_153737,0xf1cb2d45875b78f2cde308d9b4c0ae38ce5dc3fd2bc36cae8141a1c5ac2630ad,2026-04-10T22:31:01.801712+00:00,2026-04-10T22:31:01.974876+00:00,2026-04-10T22:35:05.262751+00:00,BUY_NO,0.37664637881578955,0.08002561374801995,0.07002561374801997,0.53,1.75,0.07449533377448934,1.0,73034.28891,73012.63500000001,-21.65390999999363,3.97021395,72963.7,WIN,1.5519,1.87,82.98852904122688,84.54,DRY
b2d7cd2f-70b1-40c2-8f62-b4ace59ac454,2026-04-10_153737,0x7266f280a1f4ed79987b5cc08ed8a85f257ac85f02712bf3c5c1ea00cc84f56b,2026-04-10T22:36:02.450742+00:00,2026-04-10T22:36:02.570739+00:00,2026-04-10T22:40:05.251889+00:00,BUY_NO,0.46614877556318063,0.22051827031110516,0.2105182703111051,0.3,3.6,0.15037019307936075,1.0,72985.39635,72980.005,-5.39134999999078,3.9593704333333335,72895.41,WIN,8.4,9.94,84.54041583367972,92.94,DRY
013ca93e-991c-4ff4-ac92-5f93be53ead8,2026-04-10_153737,0xb76d33ef0329f7270ed205fcdc87ed7a63dfc42c643c4231f072b22a011729da,2026-04-10T22:41:03.591408+00:00,2026-04-10T22:41:03.673858+00:00,2026-04-10T22:45:05.268079+00:00,BUY_NO,0.07410931131358206,0.19254904491498945,0.17254904491498946,0.73,6.69,0.3195352683610916,1.0,72910.71618,72822.005,-88.71117999999842,3.9404764,72858.21,WIN,2.4744,2.66,92.94041583367972,95.41,DRY
e65e622c-7096-4639-bf52-02be98b3a07e,2026-04-10_153737,0x917dc4bfa82da0c2cab82247887667af5c59588066e1d3756d052597709fdf25,2026-04-10T22:46:03.854140+00:00,2026-04-10T22:46:03.951030+00:00,2026-04-10T22:50:05.288155+00:00,BUY_NO,0.37840983808896367,0.11241061019675062,0.11241061019675058,0.48,2.32,0.10808712518918327,1.0,72876.2154,72858.125,-18.090400000000955,3.9360496166666668,72837.28,WIN,2.5133,2.63,95.41479939532356,97.93,DRY
06388ef2-b0fa-48d2-8daf-e7170c4da966,2026-04-10_153737,0x65bb447ac5bcd04decc653adb6c20c8e2cb6e4f56602e03b27d9df4aa7ab76c9,2026-04-10T22:51:04.230729+00:00,2026-04-10T22:51:04.334896+00:00,2026-04-10T22:55:05.252185+00:00,BUY_NO,0.5572634452514801,0.0393900414989961,0.03939004149899611,0.38,1.05,0.03176616249919044,1.0,72858.75757,72867.035,8.277430000001914,3.9298684166666664,72889.33,LOSS,-1.05,-1.07,97.92813272865689,96.88,DRY
79ee7697-be27-48e9-9b62-1e7b59fb4dfe,2026-04-10_153737,0x02f042082b485e232943fd606f3e0286d1a2543e48d2a68ec8c59258fc4224e5,2026-04-10T22:56:04.375451+00:00,2026-04-10T22:56:04.479031+00:00,2026-04-10T23:00:05.298210+00:00,BUY_NO,0.3887787090980972,0.12787367584666468,0.14787367584666472,0.44,4.27,0.13203006772023637,0.85,72901.25029000001,72885.455,-15.795290000009118,3.9273366,72877.0,WIN,5.4345,5.61,96.8781327286569,102.31,DRY
1ebdb75d-01da-4b27-82a9-d0c1ada12427,2026-04-10_153737,0xe7419c6b72be670186a2a41f7af083d6a55f69723410d94ed427d3260c82af70,2026-04-10T23:01:08.765344+00:00,2026-04-10T23:01:08.879866+00:00,2026-04-10T23:05:05.262437+00:00,BUY_NO,0.10506443407580751,0.24155450382895433,0.22155450382895436,0.65,7.13,0.3165064340413634,1.0,72896.38170679277,72828.595,-67.78670679277275,3.854231233333333,72847.4,WIN,3.8392,3.75,102.31267818320235,106.15,DRY
f96c1aca-7715-47f6-a4c2-221395221a2f,2026-04-10_153737,0x605e1a9a549adbdd8da28da10235ea4deaa38fa2be52ed26747ebd4ea718aa2a,2026-04-10T23:06:09.322981+00:00,2026-04-10T23:06:09.415579+00:00,2026-04-10T23:10:05.285254+00:00,BUY_NO,0.2810060242690109,0.09560866322813198,0.105608663228132,0.59,5.26,0.12879105271723412,1.0,72870.52684,72839.42,-31.10684000000765,3.8448513,72850.0,WIN,3.6553,3.44,106.15190895243312,109.81,DRY
356a0edd-56c3-40ac-b98f-9f63074bcb4f,2026-04-10_153737,0x20939474af277107112b1d0f8ac99d525130ca270ca18a69abef09de2c10948e,2026-04-10T23:11:09.374700+00:00,2026-04-10T23:11:09.477708+00:00,2026-04-10T23:15:05.246585+00:00,BUY_NO,0.06125794866005696,0.1853563439266097,0.1853563439266097,0.73,10.98,0.3432524887529809,1.0,72896.42,72814.065,-82.35499999999593,3.8439715000000003,72869.45,WIN,4.0611,3.7,109.80716318972125,113.87,DRY
2a4df62e-55d6-419f-93e6-9b801b6ddb91,2026-04-10_153737,0xf4ec606efae09e5c18c8fabc7e925426dbbadbdc7e3da227d37665fd87c0f04c,2026-04-10T23:16:09.907063+00:00,2026-04-10T23:16:09.998385+00:00,2026-04-10T23:20:05.294220+00:00,BUY_NO,0.21145886735253366,0.3051513704531805,0.3151513704531806,0.45,11.39,0.28650124586652786,1.0,72904.28725000001,72864.025,-40.26225000001432,3.83529285,72884.58,WIN,13.9211,12.23,113.8682590801322,127.79,DRY
184f4bcf-6010-480c-b5e4-2c2cb4776e8e,2026-04-10_153737,0x17def2ee79df08f788d99d7ddb99afb059b2cb362d833d86f6e9851f196e928a,2026-04-10T23:26:09.765201+00:00,2026-04-10T23:26:09.847324+00:00,2026-04-10T23:30:05.274193+00:00,BUY_NO,0.5416063674763842,0.22500494932361575,0.21500494932361577,0.22,4.83,0.13782368546385626,1.0,72900.13107999999,72905.695,5.5639200000150595,3.8374897833333335,72892.97,WIN,17.1245,13.4,127.78937019124332,144.91,DRY
e191f37a-2339-464b-86e4-263b0ee9b2f4,2026-04-10_153737,0x329c0c7058a7e5d60d8cbcc29076da8925d24cefad886f2eea3e5c4e2a429321,2026-04-10T23:31:09.961527+00:00,2026-04-10T23:31:10.051914+00:00,2026-04-10T23:35:05.249916+00:00,BUY_NO,0.09048759663415284,0.21612222895822808,0.21612222895822808,0.67,14.49,0.327457922663982,1.0,72922.2,72851.36499999999,-70.8350000000064,3.834262283333333,72900.81,WIN,7.1369,4.92,144.9139156457888,152.05,DRY
7b22316d-b415-4b59-b36c-692a9a34f7f9,2026-04-10_153737,0x09d8db09b6a826b7623bc38ff46adc28db32762ea79da5cb5e7ffa2fdf38423b,2026-04-10T23:36:00.485569+00:00,2026-04-10T23:36:00.582596+00:00,2026-04-10T23:40:05.249343+00:00,BUY_NO,0.3308329229296526,0.08584909710844257,0.06584909710844267,0.58,2.72,0.07839178227195555,1.0,72926.28876,72902.67499999999,-23.61376000000746,3.9921623,72903.42,WIN,1.9697,1.3,152.0507813174306,154.02,DRY
b42b26fa-82c2-4e62-860e-551855920047,2026-04-10_153737,0x9cf46d7f7a453140fc074f77d5ede55ce6ac9d8fe4bf59b735fd2fe973d54890,2026-04-10T23:41:01.009103+00:00,2026-04-10T23:41:01.113134+00:00,2026-04-10T23:45:05.253225+00:00,BUY_NO,0.31337268771159515,0.30622058822173814,0.30622058822173814,0.36,14.68,0.23923483454823294,1.0,72937.21177,72911.485,-25.72676999999385,3.98339635,72919.01,WIN,26.0978,16.94,154.02043648984437,180.12,DRY
03f0ea04-8ecf-4243-ab3e-e4fdbfde6bfb,2026-04-10_153737,0x211b4882d0267576b1e20b486ef65ac968c22ccde9a3e9211c7ece387939116c,2026-04-10T23:46:01.704854+00:00,2026-04-10T23:46:01.817609+00:00,2026-04-10T23:50:05.246960+00:00,BUY_NO,0.42004927138883874,0.1366234598340184,0.14662345983401842,0.41,8.89,0.1242571693508631,1.0,72934.17743,72923.77,-10.407429999992019,3.9718421999999998,72943.33,LOSS,-8.89,-4.94,180.11821426762214,171.23,DRY
a1670eb4-ecfc-4000-9688-256275507bc7,2026-04-10_153737,0x92b56d105e0057156fc188f0b9b88577461b77980f548237b4535141e07f6939,2026-04-10T23:51:02.160600+00:00,2026-04-10T23:51:02.259714+00:00,2026-04-10T23:55:05.260552+00:00,BUY_NO,0.31405894283347324,0.1926103147360506,0.1826103147360506,0.48,7.24,0.17558684109235637,0.85,72967.96813,72943.33499999999,-24.633130000001984,3.9641760666666666,72904.46,WIN,7.8433,4.58,171.22821426762215,179.07,DRY
e0b11efa-c3b0-4e61-935e-5b58092a1cf1,2026-04-10_153737,0x453fbfddec4ef9ccb0acc546cc775e586192fde2e22a3b4e78bcf98259aa86c4,2026-04-10T23:56:02.089037+00:00,2026-04-10T23:56:02.168883+00:00,2026-04-11T00:00:05.710561+00:00,BUY_NO,0.5188442451210771,0.20829861202178007,0.21829861202178008,0.24,10.2,0.14361750790906583,1.0,72934.31,72936.745,2.4349999999976717,3.9654031166666663,72949.47,LOSS,-10.2,-5.7,179.07154760095548,168.87,DRY
5bb33de8-3db6-4477-809a-fb889b23cd7c,2026-04-10_153737,0xde406c912209c11670969ded32f0e4c372d429fc876266b964b723ca5db96ea2,2026-04-11T00:01:44.434796+00:00,2026-04-11T00:01:44.546395+00:00,2026-04-11T00:05:05.259664+00:00,BUY_NO,0.051679389800313946,0.19546346734254322,0.2354634673425432,0.69,16.89,0.3797797860363599,0.85,72984.26564,72909.46,-74.8056399999914,3.2597829166666665,72830.37,WIN,7.5883,4.49,168.8715476009555,176.46,DRY
22643958-bca4-49e4-b765-c57b618b942f,2026-04-10_153737,0x2abe2ebebd7c8c0b09b033558736ece1655c05f4032f6f162140a6171d7e73a2,2026-04-11T00:06:06.075886+00:00,2026-04-11T00:06:06.187317+00:00,2026-04-11T00:10:05.254285+00:00,BUY_NO,0.32493507770555796,0.26170435257253727,0.2617043525725372,0.39,12.65,0.21451176440371902,1.0,72867.20213914198,72845.33499999999,-21.867139141992084,3.8990230666666665,72861.72,WIN,19.7859,11.21,176.45980847052073,196.25,DRY
f3bd5d19-e2f4-4a30-8715-8bc97fc08504,2026-04-10_153737,0x6c13bf40b84a5865c6db19dd45f3f0813012eb5a37f82ceb78d9126d041251e5,2026-04-11T00:11:08.044946+00:00,2026-04-11T00:11:08.136520+00:00,2026-04-11T00:15:05.259296+00:00,BUY_NO,0.27640393239967886,0.31022049445746397,0.29022049445746406,0.41,10.66,0.24594957157412214,1.0,72874.91206758832,72846.57500000001,-28.337067588305217,3.8662406666666667,72871.39,WIN,15.34,7.82,196.24570590641815,211.59,DRY
b101ce5b-b3b7-45d1-ba8b-f7c813211f8e,2026-04-10_153737,0x5f1d85ca8c800816a37ed9621a271944a98bd337cb465566502925f601f44400,2026-04-11T02:41:09.323616+00:00,2026-04-11T02:41:09.411304+00:00,2026-04-11T02:45:05.242887+00:00,BUY_NO,0.5460099715442844,0.11060471452047746,0.08060471452047752,0.35,2.16,0.062003626554213466,1.0,73037.6,73042.995,5.394999999989523,3.8448667999999997,72992.41,WIN,4.0114,1.9,211.58570590641816,215.6,DRY
