market_id,signal_type,total_bet_usd,net_pnl_usd,vwap_entry_price,avg_P_model,avg_live_edge,avg_TTR_minutes,distance_to_strike_bps,is_coinflip,target_win
0x71858e451ac97ec144118293af919a32088c0b8c5ad7883685b741809aa58dd9,BUY_NO,186.41,-196.83460643,0.45999999999999996,0.4189250822515442,0.1006317227151223,3.89225905,-1.2356667629709304,True,0
0x7266f280a1f4ed79987b5cc08ed8a85f257ac85f02712bf3c5c1ea00cc84f56b,BUY_NO,3.6,8.396112,0.3,0.4661487755631806,0.2105182703111051,3.9593704333333335,-0.7387434407535022,True,1
0x753a41dc0322803a82e8ba72b6767cc80c83e39fd2a48f97cfc3674053972a09,BUY_NO,180.76,-190.56225328,0.53,0.2992858876644521,0.1473050178745955,3.7928509666666663,-3.0651165032339986,False,0
0x76280f56db46155f6e4bef2d7a8ea731bf0a526b0b9519831ec195ffef9e62ac,BUY_NO,523.11,193.85841176470583,0.68,0.0089275579888307,0.2870596286625977,2.4721764,-12.093355860744172,False,1
0x7723f6ca611e631e260f04b00c1473f19b5c8bb3ec6460ae907eaa6d3a45efe0,BUY_NO,2.24,1.1524341139393939,0.66,0.2052937854650461,0.111264309933049,3.721067066666667,-8.977213188284141,False,1
0x7c812434ec30f05dcafde36c5b2e884f191b9607fcf1aad9f7995126caf7f7df,BUY_NO,246.04,259.2886572221277,0.47,0.1789144372033209,0.3276285837185838,3.688127016666667,-5.316661434549322,False,1
0x7fda1fe77e314600b66d9ef8299be0b30cbd9d02c9994ac84b0c2ced98b52d7d,BUY_NO,580.86,-638.946,0.4699999999999999,0.3119171881646793,0.1947449985705587,3.9490433166666663,-2.883953724838671,False,0
0x7fda8176b92b814b573732c14a6c3368b9a7c77e354f40d64f2f66898d37c54f,BUY_NO,919.65,-1011.615,0.56,0.2247657422209905,0.1918781489561523,3.9087252,-4.437078177047778,False,0
0x810cb89d412d35e36748dfb65194aed5aca70a5b4fa0f6e12bc4a8ed3c6552d1,BUY_NO,1.0,-1.0003,0.46,0.4553353527677127,0.0450727581334937,3.550327633333333,-1.6021406191370693,True,0
0x817e9fd2269a3b5a71e631a6c5eaf54c10f28a94e2d7f8252efd004fa550e146,BUY_NO,1.0,-1.0003,0.57,0.3608422539755221,0.0394392500976207,3.67725245,-4.427540039543622,False,0
0x819754b3350bcc0a88adeaf7d6bbb6a9867f576fbcd88454892621ce64e5f164,BUY_NO,1.0,-1.0003,0.74,0.1795898240033494,0.0448767552077616,1.7002536333333331,-8.36787808761918,False,0
0x8224c9cec15760709ba2ac70a852b02c343fee750b40d91c26318a18682782ee,BUY_NO,387.03,230.2500508474577,0.59,0.0634946878692173,0.3231377000774493,3.883631533333333,-8.943983936943505,False,1
0x83f7577f1c507438d884a3391dc56445b6654fcf63bddb330d496e13c363aa39,BUY_NO,1.43,0.8758381429032256,0.62,0.2888200541020512,0.0676428850827107,3.5129116833333334,-5.862270044942505,False,1
0x863fb26acbcd29fa38b6471951836932e0177339883adc0b1a03bc23f57fdf7a,BUY_NO,126.03,184.27993173,0.4,0.3111942699210052,0.2624939060961375,3.838357583333333,-2.875772877533762,False,1
0x8c9c824bba85559283521afaf16c8d09e2b35463110a4116996624d0052d7182,BUY_NO,13.11,-13.16156163,0.37,0.3710800917383083,0.2355380259835964,3.85241245,-2.0688401684943525,False,0
0x8db0d7477d92fbfa14c815baf795ea46edc2b5e21f22b51d970f108946c82937,BUY_NO,1.0,-1.0003,0.14,0.7123708593571728,0.1219212264485414,3.87663285,6.853627426091848,False,0
0x900b3b4ce64104385fedbe3347bf9f9bf5d85cb606e3ff2dd5264c667f82661b,BUY_NO,1.0,-1.0003,0.53,0.362527240011054,0.0801297558680571,2.224218983333333,-3.2780013172416065,False,0
0x917dc4bfa82da0c2cab82247887667af5c59588066e1d3756d052597709fdf25,BUY_NO,2.32,2.511718613333333,0.48,0.3784098380889636,0.1124106101967505,3.9360496166666663,-2.482962607121849,False,1
0x92b56d105e0057156fc188f0b9b88577461b77980f548237b4535141e07f6939,BUY_NO,7.24,7.827608053333334,0.48,0.3140589428334732,0.1826103147360506,3.9641760666666666,-3.377022725928556,False,1
0x956ffb5750aaec9a4f8eab078c67b59d87f3332eeb22346515d25a44336443fd,BUY_NO,143.5,-149.677675,0.61,0.2024137682331058,0.1642511783649893,3.9548074,-5.182416674654211,False,0
0x97105f627dfcc947da128d32ca8790c06f27143451ae729649f17da8f9e7f8c6,BUY_NO,148.81,-155.45332483,0.3,0.4182260133340695,0.2582320043878353,3.502137466666667,-1.216530476271479,True,0
0x9848f61f0ec796be07a211f50f6572e0e123d69df27020e2cb7538dc58297de5,BUY_NO,1.77,1.5068379077777776,0.54,0.2827053841697146,0.1539214479902854,3.871429233333333,-5.1178772900581135,False,1
0x99853a897403c09416a9498196612257871d21ef858707e38fab53c2cd319490,BUY_NO,1.38,-1.3805713199999998,0.63,0.2626843782740475,0.0839263404992857,3.836217066666667,-6.641010661883676,False,0
0x99b7e23bf82d9ef5949db3de93474141ba2221e40fa945b606b4e7ec45e794fd,BUY_NO,13.33,-13.38330667,0.42000000000000004,0.3400114705906879,0.2136831571407406,3.850917766666667,-2.5870345740251874,False,0
0x9b6585fef1165a1e7fe859e1c99b65b7435ba226dc364d9ebcb3e6b3727276da,BUY_NO,102.94,-106.11899308,0.34,0.5706443249913522,0.0659982339419811,3.9057979,1.0468959261174926,True,0
0x9bb9c4c38f315b57cd0bc5c762a5809c677826a3e870afc6e0129936b09bf585,BUY_NO,55.13,-56.04179507,0.29,0.4265814747764926,0.2600527778025549,3.88764765,-1.1439004870016527,True,0
0x9cf46d7f7a453140fc074f77d5ede55ce6ac9d8fe4bf59b735fd2fe973d54890,BUY_NO,14.68,26.03312705777778,0.36,0.3133726877115951,0.3062205882217381,3.98339635,-3.528493487684944,False,1
0x9e5b1912e60aa00220352e6f123aa29ca3637d4cfc423f7e1945361e15306088,BUY_NO,38.14,-38.57639788,0.35,0.1286770947974646,0.4979375797853925,3.8448051666666663,-6.620484274901315,False,0
0x9e77a2a706f8d1aa841a06b201e377f36e8a31d55d6558f1b64b7a157a0baeeb,BUY_NO,1.01,-1.01030603,0.38,0.5003081897934234,0.0963018380084813,3.8346387333333336,0.013870077593431795,True,0
0x9e8d3537464c5db5836184adc8b4ed00911c9abedea37098b9c512fa4dd32533,BUY_NO,1.0,-1.0003,0.58,0.35369708553034,0.0429767320468028,3.9742472,-4.043199532779789,False,0
0x9f5242ceb7d2baa123be324273be66a72bb88aca44e7bba180fd3214c1aac17d,BUY_NO,1.0,-1.0003,0.72,0.216189495475143,0.0359476040265712,3.493119183333333,-9.332663016634525,False,0
0xa047018d61253846a3dd921742295731988f3c065ebbdcbf66d92939f2c7bebe,BUY_NO,165.02,-173.18948012,0.55,0.2394963649379513,0.187136871138239,3.8853681666666655,-4.147537559522525,False,0
0xa1906961cf3717b8cb1fa2421848d700fbd8a8b679649df5c5050639bf99bdbb,BUY_NO,1.0,-1.0003,0.69,0.1864280160877394,0.085394131192959,2.5306982166666665,-10.661938958803896,False,0
0xa47fa3d317b6b69a4c349258a4d876087fb4a8492b6f95726f8b2f374eb1bd2c,BUY_NO,45.43,-46.04916547,0.29,0.3109447539726226,0.3756890843892821,3.886722616666667,-3.247405513237004,False,0
0xa80288e8ab00f8f5f692949f8feceb905bc5f040328ae49ee6ab6428f4a90dd5,BUY_NO,1.23,-1.23045387,0.22,0.6652287770382277,0.0914266136817723,3.933900383333333,4.732269295991018,False,0
0xaec8733426770d1a355b888da64cd1d6984f034ceadcc6d9a24db73eeace6e5d,BUY_NO,76.57,-78.32888947,0.42999999999999994,0.3912564753757405,0.1553780755042594,3.888367233333333,-1.9471321954813319,False,0
0xaee29d2512bfa1561ae913b7e5e54c0a0b9c39134588940ccf708f3131bfc5b1,BUY_NO,66.7,134.08654512121214,0.33,0.3880140586420988,0.2586020147217107,3.8478898,-1.6741122921057978,False,1
0xb03d686922d01b49bf01ad7b5bc0fd791b2a76c02ad23bcff8d7263daad47b05,BUY_NO,14.73,15.892408130000003,0.48,0.3174381057187258,0.1792071738927027,3.91178225,-2.786048962040648,False,1
0xb286d8551616cbe87aea00b5709ae75e0c2ab7f3f7cea533521cf99ea6edce11,BUY_NO,1.0,0.5870015873015872,0.63,0.2823743684834083,0.0511856678993217,2.152222833333333,-6.150941039801007,False,1
0xb5a6b329bc094f9802a0b80675ee7158c4f84760cbfe2ead553d79918b0e5ce1,BUY_NO,129.91,-134.97298243,0.12,0.6581337131329058,0.1983692096632847,3.600351433333333,2.34186354829723,False,0
0xb5cdaad0925590ad30c7e315e8ee4e93066df068537b5bd15fe351c1bb1d45e8,BUY_NO,483.98,189.98020895522384,0.67,0.1533148055781944,0.1533156014313293,3.879262383333333,-6.157373854999987,False,1
0xb76d33ef0329f7270ed205fcdc87ed7a63dfc42c643c4231f072b22a011729da,BUY_NO,6.69,2.4609567316438357,0.73,0.074109311313582,0.1725490449149894,3.9404764,-12.181919462393052,False,1
0xb7c69f0d61e6d38c7da09146b79799fc16a1f02dbfabe8f3ed33e5e962dc851a,BUY_NO,2.87,1.8324469627868853,0.61,0.2351832701740686,0.1314326037230743,3.847511383333333,-6.565613651630759,False,1
0xb814b98fa7d9d18714c5b60cd38d5be49240fa50fedaa79577153bea72944738,BUY_NO,1.23,-1.23045387,0.37,0.5286849064031235,0.0776252741835432,3.1787382500000003,0.5492050060627159,True,0
0xb9bc2d5d30abf7bb29325fa76630b1114357bda28b077347679ad09ac873a9cc,BUY_NO,1.0,0.49223731343283567,0.67,0.2681093338442926,0.0371507059353264,3.8644974666666663,-7.445796554026427,False,1
0xbac152e7df48799d141379b1b2216b7ab30c1012f23139e99ba87d191e4f78a5,BUY_NO,697.48,-767.2280000000001,0.4799999999999999,0.2685652905757608,0.2280174596413821,3.775021983333333,-3.7459978677265964,False,0
0xbaf5c7d9333ece00320a2b7d4a6963b690f201152c09b4044ffa0132353701e7,BUY_NO,102.67,-105.83233867,0.36,0.4028912089579962,0.21379178291248,3.9942403833333335,-1.5428397626557027,True,0
0xbb166aa2b3f007c926d3137b7def41abe7eb82e96f8ba2c8c9baba2886f250bb,BUY_NO,870.62,-957.682,0.53,0.2565407215418017,0.1901317498791506,3.9712759,-4.120330578785706,False,0
0xbe0484ba7efe4bdf922bd641e5cce1839ab3ae02477a0ee40fca011b9a907587,BUY_NO,1.0,0.9604843137254901,0.51,0.4249868932537896,0.0416902301062104,3.981405116666666,-1.9655913599304753,True,1
0xbe765051177badb6557ede6870799e4012a66f9a5c5ea6f48201d5e0388b1de7,BUY_NO,191.45,-202.44593074999997,0.18999999999999997,0.6422654465439477,0.1443533557189094,3.8538301833333337,2.2372245007939062,False,0
0xc104725a9b71373cf1fe103f88b4288c27be0614c23de0721fb3a02f8278a4ad,BUY_NO,343.0,150.3923076923076,0.65,0.2538861482764361,0.0727428813235638,3.8762104,-4.161130681141982,False,1
0xc23cf9a5fae08e3f9d1386edb70390a304d0f12bca7226b623ff5c84f1e3ee04,BUY_NO,129.74,312.5895700648277,0.29,0.310741045402904,0.3759324708637626,3.9735636,-3.076832276130269,False,1
0xc37c2f34a81420ed6db4c01e2a9c9def4f03beb05064cc6fb84e55e0e352e909,BUY_NO,27.62,-27.848859320000003,0.35999999999999993,0.3834775787544833,0.23315508065885,3.8841355,-1.8471160330519882,False,0
0xc4d5890237a1d86e98309f046759531a7c5495156eaf309237eed9e607bbc3da,BUY_NO,4.4,1.6215892602739732,0.73,0.1293591427753908,0.1172572101007995,3.848500033333333,-9.43477256483186,False,1
0xc4e69eeacbda8582d6a0d790523bdc3f1d1e43934801cb2c4310ade151cb6f1a,BUY_NO,41.37,52.13928420272727,0.44,0.4057332986286185,0.1308995860723337,3.884972033333333,-1.5287294671761085,True,1
0xc4e6cafca0363ca660ec915f4214fc48c81e98e12196afb9953cf85dfbb1091e,BUY_NO,3.48,-3.48363312,0.59,0.1368292524939469,0.2498089921003388,3.896385316666666,-9.497060363387616,False,0
0xc56d6812c5c6434778929f4d5453eb46e5320cb312a7412e9b38ee2a986ee06a,BUY_NO,70.95,92.53982925,0.43,0.3211079728669193,0.2255237361235568,3.88204095,-2.9286379708622636,False,1
0xc65aa991edad88ba23c5c3eafe088c7e5f783a7a90b97f1a9f19431eafd529a9,BUY_NO,1.15,-1.1503967499999999,0.58,0.3247468769364814,0.0718708490749472,3.85161235,-5.116261884824143,False,0
0xc87c492d9daa56a4f20cb771bf241c2ebd928e9b7bbc0871919004e2689ee5bd,BUY_NO,1.58,4.496174156923076,0.26,0.592313483899347,0.1243530009463672,3.958165016666667,2.4596026896270766,True,1
0xcc97b44dac3db8910e0afed297714bd502d4c868cc5e8f7397fb0dcde0a858d1,BUY_NO,4.19,-4.1952668300000004,0.53,0.283748967326041,0.1628619934130065,3.8366948166666655,-6.195113004912083,False,0
0xcca5be8fd1e5e28d308bc46c30abc8f4907623592b5229f62c694785fdb6e86c,BUY_NO,1.0,-1.0003,0.12,0.7948768203031484,0.0525791313259944,3.8456969666666665,10.860152580758951,False,0
0xccf8f044cd9dd7a71e2199efe9658066131a1bc44a0b5d31ae68d179b2ddacca,BUY_NO,122.93,-127.46353547000001,0.66,0.1549841918242353,0.1616481726786217,3.8835877666666665,-6.4847418704587,False,0
0xcd586bb36a2bddeb73620df6b48c8b66a1abbe76809a0d4ef8811c2eb02e079a,BUY_NO,28.58,30.716621746666664,0.48,0.3118115209439508,0.1848655381646206,3.9813009,-2.8914265994622115,False,1
0xcf217128490fb99759b7d52146b46a98d517b65ed1fd8fa13fad6b5118d181b5,BUY_NO,9.68,6.160741739016394,0.61,0.3192828616902138,0.0472222071174052,3.6050442,-2.749686933998524,False,1
0xd1d8ebfd3ecb6024860df38f40c93d878afc5c32528cfb08151026ef8714a058,BUY_NO,664.72,-731.192,0.28,0.398032318463796,0.298503226968585,3.6717083333333336,-1.597501537749293,False,0
0xd3ab8c4bbe0205367be6828f9c0871295a25d594b17f99e16de07288201397a1,BUY_NO,1044.06,621.1272203389831,0.59,0.2028355244535056,0.1838162379312563,3.92594985,-4.88468080840072,False,1
0xd43af39bef362fae964e0b64710f9302707690d273a1a772a0343498cbfb4232,BUY_NO,64.52,31.988726637575756,0.66,0.2178782177903207,0.0987543155734888,3.883885583333333,-4.7563116599143065,False,1
0xd5cbcdcb8dc9d72fb0122afd23b74acd1cf7d441f21c5f67742ef7934c7d4cbe,BUY_NO,5.07,3.372288530000001,0.6,0.1941963084584848,0.182445779191039,3.9050233666666663,-7.92591309485439,False,1
0xd5e26a3decb7e8e24c1d47f13abd899d079e37fb433ae0a1453d5eaa367f340f,BUY_NO,158.06,138.40664938153844,0.52,0.2915701675051678,0.1650409401214988,3.836980083333333,-3.2047147958777336,False,1
0xd6361e4bfade4576fb9a4706d49d6a37cd423b7de1ffc6789b212e549abfb1d2,BUY_NO,1.0,-1.0003,0.55,0.3705261885560358,0.0459642470350752,3.8592879,-4.462141350691468,False,0
0xd640bf069ea84af2dd197abe49f75ed696632520b81430f6b7b815c724ca558a,BUY_NO,178.56,82.42035246545456,0.66,0.1748625167383615,0.1418161011435432,3.984698983333333,-5.513346266642619,False,1
0xd8812997b35cb64dd431180677d6488f2ae0750c626f361cb07cec2633d7d4bc,BUY_NO,2.85,1.744337443548387,0.62,0.2095203715864639,0.1470468970763931,3.7411221,-7.427359118188155,False,1
0xdaba973907ba828f2bcb3027d68d016621d085cdc92b9e0b02f4056fda40fc9e,BUY_NO,1.78,-1.78095052,0.5,0.3540370443533402,0.1226212181685645,3.9401433833333335,-4.1173685641662825,False,0
0xdb71d476a108b20050a9174818f96108f26eb5a3490e18766f9bf063f73ffdf1,BUY_NO,3.72,-3.7241515200000004,0.73,0.1613924964571721,0.0852481095466374,3.9016102833333335,-9.049420641481575,False,0
0xdd24dbc8a1d0eba4a54355d066157e5caf679688d6a81e7697496e6227af2f8f,BUY_NO,106.85,44.57999571376813,0.69,0.2151183957469744,0.0715634407254065,3.9917591666666663,-4.964647971023697,False,1
0xddcf6c843492418ae660d2ec4c831a1bfb725f1a87183af1b72477a210313521,BUY_NO,4.17,-4.17521667,0.5,0.3197146676764631,0.1568963436987749,3.836765933333333,-5.049171919017783,False,0
0xddd1974fd651163a3fcc3e04440fac7362bbf33bc623ac3755aec0548e1481ba,BUY_NO,1.04,1.0821244995918369,0.49000000000000005,0.4019373296939847,0.0842023306793485,2.805709766666667,-2.0406325594872645,True,1
0xde406c912209c11670969ded32f0e4c372d429fc876266b964b723ca5db96ea2,BUY_NO,16.89,7.502679239565218,0.69,0.0516793898003139,0.2354634673425432,3.2597829166666665,-10.260073247009565,False,1
0xdecac661b783873d1b617f6a2dce098d9e77802f7e3dc646d5d53a42dded0d04,BUY_NO,21.56,17.500549919999997,0.55,0.1455092133899139,0.2811056178405623,3.84518885,-6.657504564208336,False,1
0xe10a1ca3a33aee6f2daebe307e39e910464ab82b5f12a070779781d04a6b95de,BUY_NO,2.83,-2.83240267,0.41,0.4123311428039493,0.1543061538131935,3.89433225,-2.091495546933387,True,0
0xe4dd66244d8d178342808cf7c815dc1e51d382141013746707990637d92d1456,BUY_NO,27.22,-27.44227852,0.37,0.2374602357426465,0.3691563267183059,3.84915275,-4.342967499461601,False,0
0xe577fcd2199f671f65ccf05de91257603adfaa275f2a4e222948dea07c0bbc27,BUY_NO,1.44,1.2260445866666665,0.54,0.3270764948306117,0.109577597146531,3.9310929833333335,-4.529600849052826,False,1
0xe72b3987cc41e172d3863d102c894eba5069fd28a668b72977e44977f4635b16,BUY_NO,44.34,43.750189320000004,0.5,0.2597198806961183,0.216895886404834,3.84717585,-3.7647421446894063,False,1
0xe7419c6b72be670186a2a41f7af083d6a55f69723410d94ed427d3260c82af70,BUY_NO,7.13,3.8239796992307693,0.65,0.1050644340758075,0.2215545038289543,3.854231233333333,-9.307704864109041,False,1
0xeb21757fd652c48cfe46634a8fb5a5110f414a2c0eda8a77c5659d5dcc15a45c,BUY_NO,64.48,74.44661192347824,0.46,0.2371892211104971,0.2794255204285504,3.8449238166666655,-4.190672824801061,False,1
0xecfc64dd2caf93017d050f712de4a82d3bd5eebfa5d1a669121b3fad27ec21c7,BUY_NO,2.21,5.681391912857142,0.28,0.5760558764589426,0.1206192381162954,3.977055516666667,2.0062917672050067,True,1
0xed59cae5abf93c21a2803e2c4d8e3c90a3eae7b5e3209dc1feed2b3a058ed009,BUY_NO,1.73,2.2009203118181815,0.44,0.4500219997838166,0.0865885973361833,3.83604355,-1.338096148989226,True,1
0xeea9150d86a3aeaefa4acd6449d085739d9bad090738f516b65995fdf88fa5e0,BUY_NO,2.25,-2.25151875,0.33,0.4985608114095144,0.1479760599428664,3.674637283333333,-0.03231889770420901,True,0
0xf1cb2d45875b78f2cde308d9b4c0ae38ce5dc3fd2bc36cae8141a1c5ac2630ad,BUY_NO,1.75,1.55096804245283,0.53,0.3766463788157895,0.0700256137480199,3.97021395,-2.9657757181333926,False,1
0xf1fce5b5df118c4e1225d47a3bda9c609e0a6d1505ca3745b7192638946c8ddb,BUY_NO,1.28,-1.28049152,0.63,0.2428250624477949,0.1038371398607765,3.9487721333333337,-7.5811852454650825,False,0
0xf4ec606efae09e5c18c8fabc7e925426dbbadbdc7e3da227d37665fd87c0f04c,BUY_NO,11.39,13.882191481111109,0.45,0.2114588673525336,0.3151513704531806,3.83529285,-5.525669217424418,False,1
0xfc4ee54a647e10aaf9d98e8eb2c1007158b437e7ec63bcc5e2c716cefde37c2e,BUY_NO,19.3,-19.411747000000002,0.18,0.6089038799301081,0.1877713298603681,3.97722265,1.6309230952329603,False,0
0xfd23506ef0e300265eaec364d5ec4acb0a16ec07efe3949703e23e706cddd447,BUY_NO,1.72,0.96661248,0.64,0.2823086587697148,0.0541885874169518,3.587927183333333,-6.073948409416029,False,1
0xfdecfe3bf36c86460221d24ec171f0914a7319f692105670201044cd0e2c1c0f,BUY_NO,2.2,-2.201452,0.74,0.1511285178659772,0.0854909390787846,3.855387033333333,-8.867922401913027,False,0
0xfe436801981478ceb57f40f486109e0a7d6004d4b07e234f6f4dfb546b4421d6,BUY_NO,9.23,-9.25555787,0.1,0.7993623142620394,0.0772508025455796,3.841396883333333,4.905063707596483,False,0
